2019-01-08 22:46:23,465 [Worker-44] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://DESKTOP-SLEB613:8081/nexus/content/groups/public/org/apache/maven/maven-plugin-registry/2.0.9/maven-plugin-registry-2.0.9.pom
2019-01-08 22:46:23,482 [Worker-44] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://DESKTOP-SLEB613:8081/nexus/content/groups/public/org/apache/maven/maven-plugin-descriptor/2.0.9/maven-plugin-descriptor-2.0.9.pom
2019-01-08 22:46:23,493 [Worker-44] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://DESKTOP-SLEB613:8081/nexus/content/groups/public/org/apache/maven/maven-plugin-descriptor/2.0.9/maven-plugin-descriptor-2.0.9.pom
2019-01-08 22:46:23,510 [Worker-44] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://DESKTOP-SLEB613:8081/nexus/content/groups/public/org/apache/maven/maven-monitor/2.0.9/maven-monitor-2.0.9.pom
2019-01-08 22:46:23,524 [Worker-44] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://DESKTOP-SLEB613:8081/nexus/content/groups/public/org/apache/maven/maven-monitor/2.0.9/maven-monitor-2.0.9.pom
2019-01-08 22:46:23,539 [Worker-44] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://DESKTOP-SLEB613:8081/nexus/content/groups/public/org/apache/maven/maven-toolchain/1.0/maven-toolchain-1.0.pom
2019-01-08 22:46:23,551 [Worker-44] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://DESKTOP-SLEB613:8081/nexus/content/groups/public/org/apache/maven/maven-toolchain/1.0/maven-toolchain-1.0.pom
2019-01-08 22:46:23,573 [Worker-44] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://DESKTOP-SLEB613:8081/nexus/content/groups/public/org/apache/maven/maven/2.0.6/maven-2.0.6.pom
2019-01-08 22:46:23,588 [Worker-44] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://DESKTOP-SLEB613:8081/nexus/content/groups/public/org/apache/maven/maven/2.0.6/maven-2.0.6.pom
2019-01-08 22:46:23,605 [Worker-44] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://DESKTOP-SLEB613:8081/nexus/content/groups/public/org/apache/maven/maven-parent/5/maven-parent-5.pom
2019-01-08 22:46:23,634 [Worker-44] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://DESKTOP-SLEB613:8081/nexus/content/groups/public/org/apache/maven/maven-parent/5/maven-parent-5.pom
2019-01-08 22:46:23,647 [Worker-44] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://DESKTOP-SLEB613:8081/nexus/content/groups/public/org/apache/apache/3/apache-3.pom
2019-01-08 22:46:23,660 [Worker-44] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://DESKTOP-SLEB613:8081/nexus/content/groups/public/org/apache/apache/3/apache-3.pom
2019-01-08 22:46:23,673 [Worker-44] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://DESKTOP-SLEB613:8081/nexus/content/groups/public/org/apache/maven/maven-core/2.0.6/maven-core-2.0.6.pom
